,Unnamed: 0,images,gt,preds,predicted_class
2269,2269,New_Realism/michael-bell_the-ring-2008.jpg,2008,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in the 1980s. This painting was made in the 1980s. This painting was made in,1980
2270,2270,New_Realism/yiannis-tsaroychis_alain-as-winter-1975.jpg,1975,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in ernest Hemingway's studio in 1961. This painting was made in 1793. This painting,1960
2271,2271,New_Realism/john-french-sloan_the-lookout-green-and-orange-cliffs-gloucester-1917.jpg,1917,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in  1907. This painting was made in 1907. This painting was made in 1907.<|endofchunk|>,1900
2272,2272,New_Realism/john-french-sloan_pigeons-1910.jpg,1910,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 	1907. This painting was made in 1907. This painting was made in 1907.<|endofchunk|>,1900
2273,2273,New_Realism/michael-bell_unfinished-business-2010.jpg,2010,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in ernest rosenthal in the 1920s. This painting was made in the 1920s.<|endofchunk|>,1920
2274,2274,New_Realism/john-french-sloan_renganeschi-s-saturday-night-1912.jpg,1912,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 	1907.This painting was made in 1907.This painting was made in 1907.This painting,1900
2275,2275,New_Realism/john-french-sloan_green-and-red-1938.jpg,1938,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in ernest nash in 1911. This painting was made in 1877. This painting was made in,1910
2276,2276,New_Realism/john-french-sloan_rosette-1913.jpg,1913,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in  1910. This painting was made in  1910. This painting was made in ,1910
2277,2277,New_Realism/john-french-sloan_boy-with-piccolo-1904.jpg,1904,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in ernest roberts in 1883. This painting was made in ernest roberts,1880
2278,2278,New_Realism/george-luks_child-with-a-toy-1919.jpg,1919,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in  1896. This painting was made in  1896. This painting was made in ,1890
2279,2279,New_Realism/john-french-sloan_the-picnic-grounds-1907.jpg,1907,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 	1907. This painting was made in 1907. This painting was made in 1907.<|endofchunk|>,1900
2280,2280,New_Realism/john-french-sloan_dust-storm-fifth-avenue-1906.jpg,1906,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1906. This painting was made in rome in 1906. This painting was made in ,1900
2281,2281,New_Realism/william-james-glackens_at-the-beach-1910.jpg,1910,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in  1907. This painting was made in 1907. This painting was made in 1907.<|endofchunk|>,1900
2282,2282,New_Realism/john-french-sloan_spanish-girl-fur-hat-red-coat-1909.jpg,1909,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 	1907.This painting was made in 1907.This painting was made in 1907.This painting,1900
2283,2283,New_Realism/george-luks_flyweight-champion-of-jumel-place-1920.jpg,1920,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in ernest Monet in 1875. This painting was made in 1875. This painting was made,1870
2284,2284,New_Realism/john-french-sloan_three-a-m-1909.jpg,1909,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 	1885. This painting was made in 	1885. This painting was made in ,1880
2285,2285,New_Realism/john-french-sloan_jeanne-dubinsky-1942.jpg,1942,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 	1928. This painting was made in 	1928. This painting was made in ,1920
2286,2286,New_Realism/john-french-sloan_east-entrance-city-hall-philadelphia-1901.jpg,1901,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1851. This painting was made in 1851. This painting was made in 1851,1850
2287,2287,New_Realism/john-french-sloan_stein-profile-foreign-girl-1905.jpg,1905,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1877. This painting was made in 1877. This painting was made in 1877,1870
2288,2288,New_Realism/john-french-sloan_election-night-1907.jpg,1907,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 	1928. This painting was made in 	1928. This painting was made in ,1920
2289,2289,New_Realism/yiannis-tsaroychis_cafe-neon-at-day-1965.jpg,1965,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in ernest rosenthal in 1932. This painting was made in 1877. This painting was made,1930
2290,2290,New_Realism/william-james-glackens_caf-de-la-paix-1906.jpg,1906,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1877. This painting was made in rome in 1877. This painting was made,1870
2291,2291,New_Realism/john-french-sloan_nude-at-piano-1928.jpg,1928,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in ernest hemingway. This painting was made in 1883. This painting was made in 18,1550
2292,2292,New_Realism/michael-bell_the-n-and-the-r-2010.jpg,2010,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in ernest rosenthal in 1932. This painting was made in 1793. This painting was made,1930
2293,2293,New_Realism/john-french-sloan_fishing-port-gloucester-1916.jpg,1916,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 	1907.This painting was made in 1907.This painting was made in 1907.This painting,1900
2294,2294,New_Realism/john-french-sloan_wake-of-the-ferry-1907-1.jpg,1907,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 	1907. This painting was made in 1907. This painting was made in 1907.<|endofchunk|>,1900
2295,2295,Expressionism/chronis-botsoglou_study-1965.jpg,1965,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in ernest brown. This painting was made in 1883. This painting was made in 1883.,1550
2296,2296,Expressionism/lucian-freud_paddington-interior-harry-diamond-1970.jpg,1970,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in ernest rosenthal in 1932. This painting was made in 1878. This painting was made,1930
2297,2297,Expressionism/ilka-gedo_kitchen-window-in-puscsin-1976.jpg,1976,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in ernest grunwald's studio. This painting was made in the 1920s. This painting was,1550
2298,2298,Expressionism/amadeo-de-souza-cardoso_amadeo-and-manuel-laranjeiro-1906.jpg,1906,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in ernest hemingway's time. This painting was made in the 1920s. This painting was,1550
2299,2299,Expressionism/pablo-picasso_big-heads-1969.jpg,1969,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in  1955. This painting was made in  1928. This painting was made in  ,1950
2300,2300,Expressionism/edvard-munch_self-portrait-with-striped-pullover-1944.jpg,1944,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in ernest hemingway. This painting was made in 1883. This painting was made in 18,1550
2301,2301,Expressionism/egon-schiele_cardinal-and-nun-caress-1912.jpg,1912,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in ernest hemingway. This painting was made in 1878. This painting was made in 18,1550
2302,2302,Expressionism/amedeo-modigliani_germaine-survage-with-earrings-1918.jpg,1918,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 	1907. This painting was made in 1907. This painting was made in 1907.<|endofchunk|>,1900
2303,2303,Expressionism/egon-schiele_the-brother-1911.jpg,1911,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in ernest hemingway. This painting was made in 1878. This painting was made in 18,1550
2304,2304,Expressionism/edvard-munch_four-girls-in-arsgardstrand-1903.jpg,1903,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in ernest hemingway's childhood. This painting was made in 1878. This painting was made,1550
2305,2305,Expressionism/martiros-saryan_aragats-1928.jpg,1928,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 0001.This painting was made in 0001.This painting was made in 0001.This painting,1550
2306,2306,Expressionism/edvard-munch_forest-1903.jpg,1903,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in ernst nelson's studio. This painting was made in 1877. This painting was made in,1550
2307,2307,Expressionism/pablo-picasso_standing-female-nude-1908.jpg,1908,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in ernest hemingway. This painting was made in 1883. This painting was made in 18,1550
2308,2308,Expressionism/henri-matisse_still-life-with-dance-1909.jpg,1909,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 	1907.This painting was made in 1907.This painting was made in 1907.<|endofchunk|>,1900
2309,2309,Expressionism/georges-rouault_l-quais-1937.jpg,1937,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 	1928. This painting was made in 	1928. This painting was made in ,1920
2310,2310,Expressionism/gerard-sekoto_prayer-in-church-1947.jpg,1947,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in  1928. This painting was made in  1928. This painting was made in ,1920
2311,2311,Expressionism/saul-steinberg_untitled-1964.jpg,1964,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in ernest monroe's house. This painting was made in 1883. This painting was made in,1550
2312,2312,Expressionism/amedeo-modigliani_a-young-girl-with-a-black-overall-1918.jpg,1918,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 	1928. This painting was made in 	1928. This painting was made in ,1920
2313,2313,Expressionism/lucian-freud_head-of-a-girl-1976.jpg,1976,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in ernest nelson's last year. This painting was made in 1878. This painting was made,1550
2314,2314,Expressionism/wassily-kandinsky_white-sound-1908.jpg,1908,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in  1907. This painting was made in 1907. This painting was made in 1907.<|endofchunk|>,1900
2315,2315,Expressionism/ernst-ludwig-kirchner_wildboden-mountains-forest-1928.jpg,1928,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in  1928. This painting was made in  1928. This painting was made in ,1920
2316,2316,Expressionism/theo-van-doesburg_troelstra-1910.jpg,1910,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in ernest hemingway in 1907. This painting was made in 1907. This painting was made in,1900
2317,2317,Expressionism/pierre-alechinsky_stars-and-disasters-astres-et-d-sastres-1969-1(5).jpg,1969,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in................. This painting was made in................. This painting was made in............,1550
2318,2318,Expressionism/salvador-dali_filius-prodigus-1964.jpg,1964,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in ernest marciano. This painting was made in 1883. This painting was made in 18,1550
2319,2319,Expressionism/vasile-kazar_dance-on-the-drum-1977.jpg,1977,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 0001. This painting was made in 0001. This painting was made in 0001. This painting,1550
2320,2320,Expressionism/wassily-kandinsky_arabs-i-cemetery-1909.jpg,1909,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1912. This painting was made in rome in 1912. This painting was made in ,1910
2321,2321,Expressionism/amedeo-modigliani_the-beggar-of-livorne-1909.jpg,1909,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 	1907. This painting was made in 1907. This painting was made in 1907.<|endofchunk|>,1900
2322,2322,Expressionism/richard-gerstl_tree-on-lake-traun-1907.jpg,1907,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in the early 20th century. This painting was made in the early 20th century.<|endofchunk|>,1900
2323,2323,Expressionism/jean-helion_untitled-1952.jpg,1952,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in ernest marciano. This painting was made in 1883. This painting was made in 18,1550
2324,2324,Expressionism/ilka-gedo_rose-garden-with-triangular-window-1980.jpg,1980,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in  1922. This painting was made in  1922. This painting was made in ,1920
2325,2325,Expressionism/lovis-corinth_the-walchensee-mountains-wreathed-in-cloud-1925.jpg,1925,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in ernest rosenthal in 1912. This painting was made in 1912. This painting was made in,1910
2326,2326,Expressionism/henri-matisse_nude-black-and-gold-1908.jpg,1908,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 	1907.This painting was made in 1907.This painting was made in 1907.<|endofchunk|>,1900
2327,2327,Expressionism/salvador-dali_mulier-e-latere-viri-1967.jpg,1967,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in the early 80s. This painting was made in the early 80s. This painting was,1550
2328,2328,Expressionism/henri-matisse_aicha-and-laurette-1917.jpg,1917,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in  1928. This painting was made in  1928. This painting was made in ,1920
2329,2329,Expressionism/paul-klee_angel-still-feminine-1939(1).jpg,1939,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in ernest rosenthal in 1932. This painting was made in 1793. This painting was made,1930
2330,2330,Expressionism/billy-childish_man-sat-on-chairs-2011.jpg,2011,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in  1928. This painting was made in  1928. This painting was made in ,1920
2331,2331,Expressionism/lyonel-feininger_self-portrait-1915.jpg,1915,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 	1928. This painting was made in 	1928. This painting was made in ,1920
2332,2332,Expressionism/konstantinos-parthenis_st-cecilia-1938.jpg,1938,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 0001. This painting was made in 0001. This painting was made in 0001. This painting,1550
2333,2333,Expressionism/george-bouzianis_topio-sto-aixenaou-1924.jpg,1924,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in the early 20th century. This painting was made in the early 20th century.<|endofchunk|>,1900
2334,2334,Expressionism/lucian-freud_triple-portrait-1987.jpg,1987,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in ernest rosenthal in 1984. This painting was made in 1793. This painting was made,1980
2335,2335,Expressionism/milton-avery_figure-by-pool-1945.jpg,1945,"<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in ernest Monet's home in Giverny, France.<|endofchunk|>",1550
2336,2336,Expressionism/paula-modersohn-becker_nursing-mother-and-child-1902.jpg,1902,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 0001. This painting was made in 0001. This painting was made in 0001. This painting,1550
2337,2337,Expressionism/martiros-saryan_armenian-1901.jpg,1901,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in Ḥusayn ibn ʻAlī al-Shāfiʻī,1550
2338,2338,Expressionism/richard-gerstl_nude-in-garden-1907(1).jpg,1907,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in ernest rosenthal in 1912. This painting was made in 1912. This painting was made in,1910
2339,2339,Expressionism/egon-schiele_reclining-woman-with-blond-hair-1914.jpg,1914,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in ernest hemingway. This painting was made in 1883. This painting was made in 18,1550
2340,2340,Expressionism/ilka-gedo_portrait-of-kl-ri-horv-th-1972.jpg,1972,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in................. This painting was made in................. This painting was made in............,1550
2341,2341,Expressionism/paula-modersohn-becker_seated-girl-in-a-landscape-to-the-right-1902.jpg,1902,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in ernest hemingway's childhood. This painting was made in the 1920s. This painting was,1550
2342,2342,Expressionism/konstantinos-parthenis_gazing-at-peace-1938.jpg,1938,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 	1928. This painting was made in 	1928. This painting was made in ,1920
2343,2343,Expressionism/egon-schiele_sitting-woman-1918.jpg,1918,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in ernest hemingway. This painting was made in 1883. This painting was made in 18,1550
2344,2344,Expressionism/ernst-ludwig-kirchner_gasometer-in-vorortbahn-1920.jpg,1920,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 	1927. This painting was made in 	1928. This painting was made in ,1920
2345,2345,Expressionism/franz-marc_horse-in-a-landscape-1910.jpg,1910,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in  1928. This painting was made in  1928. This painting was made in ,1920
2346,2346,Expressionism/amedeo-modigliani_portrait-of-moise-kisling-1916.jpg,1916,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 	1928. This painting was made in 	1928. This painting was made in ,1920
2347,2347,Expressionism/jean-david_illustration-for-haggadah-of-pesach-1970.jpg,1970,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 0001. This painting was made in 0001. This painting was made in 0001. This painting,1550
2348,2348,Expressionism/egon-schiele_young-mother-1914.jpg,1914,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in ernest hemingway. This painting was made in 1875. This painting was made in 18,1550
2349,2349,Expressionism/pablo-picasso_bearded-man-1962.jpg,1962,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1962. This painting was made in the early 20th century. This painting was made in,1960
2350,2350,Expressionism/sidney-nolan_elephant-1965.jpg,1965,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in ʻŌhiʻa. This painting was made in ʻŌhi,1550
2351,2351,Expressionism/paul-klee_a-woman-for-gods-1938(1).jpg,1938,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in ernest rosenthal in 1943. This painting was made in 1877. This painting was made,1940
2352,2352,Expressionism/pyotr-konchalovsky_still-life-cancers-1916.jpg,1916,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1912. This painting was made in rome in 1912. This painting was made in ,1910
2353,2353,Expressionism/franz-marc_tiger-1912-1.jpg,1912,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in ernest rosenthal in 1918. This painting was made in 1918. This painting was made in,1910
2354,2354,Expressionism/martiros-saryan_flowers-from-chamlych-1910.jpg,1910,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in  1928. This painting was made in  1928. This painting was made in ,1920
2355,2355,Expressionism/endre-balint_unknown-title-1948.jpg,1948,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in ernest rosenthal in the 1930s. This painting was made in the 1930s.<|endofchunk|>,1930
2356,2356,Expressionism/george-bouzianis_portrait-of-mrs-kountse-1909.jpg,1909,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in ernest marciano in 1910. This painting was made in 1910. This painting was made in,1910
2357,2357,Expressionism/max-pechstein_modellpause-1925.jpg,1925,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 	1928. This painting was made in 	1928. This painting was made in ,1920
2358,2358,Expressionism/mstislav-dobuzhinsky_rue-de-la-tombe-issoire-paris-1927.jpg,1927,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1900. This painting was made in 1875. This painting was made in 1875.,1900
2359,2359,Expressionism/martiros-saryan_eastern-interior-1918.jpg,1918,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in  1922. This painting was made in  1922. This painting was made in ,1920
2360,2360,Expressionism/yiannis-tsaroychis_departure-with-oval-mirror-1962.jpg,1962,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in  1928. This painting was made in  1928. This painting was made in ,1920
2361,2361,Expressionism/paul-klee_bad-band-1920(1).jpg,1920,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in ernest marciano in 1944. This painting was made in ernest marciano in,1940
2362,2362,Expressionism/franz-marc_fighting-forms-1914.jpg,1914,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in ernst kandinsky. This painting was made in 1877. This painting was made in 18,1550
2363,2363,Expressionism/amedeo-modigliani_anna-hanka-zabrowska-1916.jpg,1916,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 	1907. This painting was made in 1907. This painting was made in 1907.<|endofchunk|>,1900
2364,2364,Expressionism/lyonel-feininger_the-disparagers-1911.jpg,1911,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 	1907. This painting was made in 1907. This painting was made in 1907.<|endofchunk|>,1900
2365,2365,Expressionism/amedeo-modigliani_reclining-nude-with-arms-folded-under-her-head-1916.jpg,1916,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 	1907.This painting was made in 1907.This painting was made in 1907.<|endofchunk|>,1900
2366,2366,Expressionism/pablo-picasso_woman-with-hat-1962.jpg,1962,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 	1954. This painting was made in 	1927. This painting was made in 	,1950
2367,2367,Expressionism/pyotr-konchalovsky_bullfight-study-1910.jpg,1910,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in ernest rosenthal in 1912. This painting was made in 1883. This painting was made,1910
2368,2368,Expressionism/egon-schiele_krumau-1911.jpg,1911,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in ernst kandinsky. This painting was made in 1883. This painting was made in 18,1550
2369,2369,Expressionism/amedeo-modigliani_woman-in-yellow-jacket-amazon-1909.jpg,1909,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in ernest hemingway in 1907. This painting was made in 1907. This painting was made in,1900
2370,2370,Expressionism/salvador-dali_trulla-caementarii-in-manu-domini-amos-7-7-1967.jpg,1967,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in ernest marciano. This painting was made in 1793. This painting was made in 17,1550
2371,2371,Expressionism/chronis-botsoglou_andras-se-kokkino-1980.jpg,1980,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in ernest rosenthal in 1918. This painting was made in 1793. This painting was made,1910
2372,2372,Expressionism/kees-van-dongen_odalisque-couch-e-1909.jpg,1909,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1911. This painting was made in rome in 1911. This painting was made in ,1910
2373,2373,Expressionism/vajda-lajos_sisters-1936.jpg,1936,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 	1928. This painting was made in 	1928. This painting was made in ,1920
2374,2374,Expressionism/amedeo-modigliani_reclining-nude-with-blue-cushion-1917.jpg,1917,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in ernest hemingway. This painting was made in 1883. This painting was made in 18,1550
2375,2375,Expressionism/egon-schiele_field-landscape-kreuzberg-near-krumau-1910.jpg,1910,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in ernest brown in 1912. This painting was made in 1912. This painting was made in 1912.,1910
2376,2376,Expressionism/egon-schiele_autumn-tree-in-movement-1912.jpg,1912,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in ernest brown in the 1930s. This painting was made in the 1930s. This painting was,1930
2377,2377,Expressionism/martiros-saryan_red-flowers-1910.jpg,1910,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in ernest marciano in 1932. This painting was made in 1877. This painting was made,1930
2378,2378,Expressionism/milton-avery_sail-1958.jpg,1958,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in................. This painting was made in................. This painting was made in............,1550
2379,2379,Expressionism/georges-braque_bird-returning-to-it-s-nest-1956.jpg,1956,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in ernest rosenthal in 1932. This painting was made in 1878. This painting was made,1930
2380,2380,Expressionism/egon-schiele_the-green-stocking-1914.jpg,1914,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in ernest hemingway. This painting was made in 1883. This painting was made in 18,1550
2381,2381,Expressionism/amedeo-modigliani_anna-akhmatova-1911-1(1).jpg,1911,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in ernest marcel. This painting was made in ernest marcel. This painting was made,1550
2382,2382,Expressionism/edvard-munch_self-portrait-during-eye-disease-ii-1930.jpg,1930,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in ernest rosenthal in 1932. This painting was made in 1878. This painting was made,1930
