,Unnamed: 0,images,gt,preds,predicted_class
2127,2127,Fauvism/pyotr-konchalovsky_tea-time-1939.jpg,1939,"USER:  
When was this painting made?
ASSISTANT: The painting was made in 1981.",2000
2128,2128,Fauvism/pyotr-konchalovsky_portrait-of-a-historian-v-s-protopopov-1911.jpg,1911,"USER:  
When was this painting made?
ASSISTANT: The painting was made in 1912.",1900
2129,2129,Fauvism/pyotr-konchalovsky_portrait-of-artist-leonard-mikhailovich-bunatyan-1920.jpg,1920,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century.",1800
2130,2130,Fauvism/mary-fedden_flowers-in-a-vase-with-lemon-1987.jpg,1987,"USER:  
When was this painting made?
ASSISTANT: The painting was made in 2013.",1700
2131,2131,Fauvism/alberto-magnelli_the-drunk-man-1914.jpg,1914,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 1950s.",1900
2132,2132,Fauvism/janos-mattis-teutsch_landscape-1917-1.jpg,1917,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 1950s.",1900
2133,2133,Fauvism/pyotr-konchalovsky_in-the-studio-family-portrait-1917.jpg,1917,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century.",1800
2134,2134,Fauvism/charles-lapicque_bateau-sur-la-lagune-venise-1955.jpg,1955,"USER:  
When was this painting made?
ASSISTANT: The painting was made in 1984.",2000
2135,2135,Fauvism/kees-van-dongen_the-dancers-revel-and-coco-1910.jpg,1910,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 1920s.",1900
2136,2136,Fauvism/henri-matisse_study-for-wildlife-the-man-with-the-cluster-1905.jpg,1905,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century.",1800
2137,2137,Fauvism/raoul-dufy_boats-in-marseille-1908.jpg,1908,"USER:  
When was this painting made?
ASSISTANT: The painting was made in 1913.",1900
2138,2138,Fauvism/menez_sem-t-tulo-1987-1.jpg,1987,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 1950s.",1900
2139,2139,Fauvism/milton-avery_conversation-1956.jpg,1956,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century.",1800
2140,2140,Fauvism/ilya-mashkov_portrait-of-emma-ribarik-1920.jpg,1920,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century.",1800
2141,2141,Fauvism/rik-wouters_self-portrait-with-black-bandage-1915.jpg,1915,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the early 20th century.",1900
2142,2142,Fauvism/mary-fedden_the-horse-mug-1991.jpg,1991,"USER:  
When was this painting made?
ASSISTANT: This painting was made in 1984.",1700
2143,2143,Fauvism/mary-fedden_red-jug-1968.jpg,1968,"USER:  
When was this painting made?
ASSISTANT: The painting was made in 1958.",1900
2144,2144,Fauvism/charles-lapicque_printemps-en-bretagne-1959.jpg,1959,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 1960s.",1900
2145,2145,Fauvism/henri-matisse_moroccan-caf-1913.jpg,1913,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century.",1800
2146,2146,Fauvism/pyotr-konchalovsky_boats-1918.jpg,1918,"USER:  
When was this painting made?
ASSISTANT: The painting was made in 1912.",1900
2147,2147,Fauvism/kazimir-malevich_bather-1911.jpg,1911,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 1950s.",1900
2148,2148,Fauvism/henri-matisse_pierre-with-wooden-horse-1904.jpg,1904,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 1950s.",1900
2149,2149,Fauvism/charles-lapicque_paysage-en-castille-1973.jpg,1973,"USER:  
When was this painting made?
ASSISTANT: The painting was made in 1982.",2000
2150,2150,Fauvism/mary-fedden_lunch-in-the-port-1964.jpg,1964,"USER:  
When was this painting made?
ASSISTANT: The painting was made in 1985.",2000
2151,2151,Fauvism/charles-lapicque_montagne-en-haute-provence-1976.jpg,1976,"USER:  
When was this painting made?
ASSISTANT: The painting was made in 1970.",1900
2152,2152,Fauvism/rufino-tamayo_watermelons-1977.jpg,1977,"USER:  
When was this painting made?
ASSISTANT: The painting was made in 1951.",1900
2153,2153,Fauvism/pyotr-konchalovsky_portrait-of-the-son-1919.jpg,1919,"USER:  
When was this painting made?
ASSISTANT: The painting was made in 1911.",1900
2154,2154,Fauvism/henri-matisse_the-joy-of-life-1906.jpg,1906,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 1920s.",1900
2155,2155,Fauvism/louis-valtat_italian-landscape-1902.jpg,1902,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century.",1800
2156,2156,Fauvism/mary-fedden_the-checked-mug-1986.jpg,1986,"USER:  
When was this painting made?
ASSISTANT: The painting was made in 1985.",2000
2157,2157,Fauvism/ilya-mashkov_three-sisters-on-the-couch-portrait-of-n-samoilova-l-samoilova-and-e-samoilova-1911.jpg,1911,"USER:  
When was this painting made?
ASSISTANT: The painting was made in 1912.",1900
2158,2158,Fauvism/raoul-dufy_acrobats-1922.jpg,1922,"USER:  
When was this painting made?
ASSISTANT: The painting was made in 1912.",1900
2159,2159,Fauvism/max-pechstein_girl-in-red-with-a-parasol-1909.jpg,1909,"USER:  
When was this painting made?
ASSISTANT: The painting was made in 1990.",2000
2160,2160,Fauvism/hans-hofmann_suburbian-1936.jpg,1936,"USER:  
When was this painting made?
ASSISTANT: The painting was made in 1982.",2000
2161,2161,Fauvism/ilya-mashkov_self-portrait-1911.jpg,1911,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century.",1800
2162,2162,Fauvism/endre-bartos_sunset-1981.jpg,1981,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the evening, as indicated by the presence of the setting sun.",1700
2163,2163,Fauvism/william-h.-johnson_female-nude-reclining-on-blue-ground-1940.jpg,1940,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 1940s.",1900
2164,2164,Fauvism/endre-bartos_the-nightfall-is-approaching-1979.jpg,1979,"USER:  
When was this painting made?
ASSISTANT: The painting was made in 1982.",2000
2165,2165,Fauvism/william-h.-johnson_self-portrait-with-pipe-1937(1).jpg,1937,"USER:  
When was this painting made?
ASSISTANT: The painting was made in 1912.",1900
2166,2166,Fauvism/walasse-ting_women-with-flowers-1988.jpg,1988,"USER:  
When was this painting made?
ASSISTANT: The painting was made in 1985.",2000
2167,2167,Fauvism/georges-braque_little-bay-at-la-ciotat-1907.jpg,1907,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the early 20th century.",1900
2168,2168,Fauvism/raoul-dufy_palm-trees-at-martigues-homage-to-gauguin-1910.jpg,1910,"USER:  
When was this painting made?
ASSISTANT: The painting was made in 1932.",1900
2169,2169,Fauvism/william-h.-johnson_little-sweet-1944(1).jpg,1944,"USER:  
When was this painting made?
ASSISTANT: The painting was made in 1964.",1900
2170,2170,Fauvism/walasse-ting_still-life-no-2-quadriptych-1980.jpg,1980,"USER:  
When was this painting made?
ASSISTANT: The painting was made in 1985.",2000
2171,2171,Fauvism/martiros-saryan_pumpkin-and-pepper-1915.jpg,1915,"USER:  
When was this painting made?
ASSISTANT: The painting was made in 1930.",1900
2172,2172,Fauvism/william-h.-johnson_still-life-fruit-bottles-1939.jpg,1939,"USER:  
When was this painting made?
ASSISTANT: The painting was made in 1982.",2000
2173,2173,Fauvism/endre-bartos_lesbian-love-1980.jpg,1980,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 1960s.",1900
2174,2174,Fauvism/endre-bartos_streets-meeting-on-baja-1994.jpg,1994,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 1950s.",1900
2175,2175,Fauvism/janos-mattis-teutsch_yellow-landscape-1916.jpg,1916,"USER:  
When was this painting made?
ASSISTANT: The painting was made in 1912.",1900
2176,2176,Fauvism/andre-derain_the-port-of-collioure-1905-1.jpg,1905,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the early 20th century.",1900
2177,2177,Fauvism/raoul-dufy_martigues-1907.jpg,1907,"USER:  
When was this painting made?
ASSISTANT: The painting was made in 1948.",1900
2178,2178,Fauvism/george-mavroides_lying-naked-1985.jpg,1985,"USER:  
When was this painting made?
ASSISTANT: The painting was made in 1917.",1900
2179,2179,Fauvism/pyotr-konchalovsky_mushrooms-1911.jpg,1911,"USER:  
When was this painting made?
ASSISTANT: The painting was made in 1938.",1900
2180,2180,Fauvism/andre-derain_portrait-of-matisse-1905.jpg,1905,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century.",1800
2181,2181,Fauvism/janos-mattis-teutsch_landscape-in-dark-colours-trees-1918.jpg,1918,"USER:  
When was this painting made?
ASSISTANT: The painting was made in 1982.",2000
2182,2182,Fauvism/pyotr-konchalovsky_self-portrait-1910.jpg,1910,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century.",1800
2183,2183,Fauvism/alberto-magnelli_man-smoking-1914.jpg,1914,"USER:  
When was this painting made?
ASSISTANT: The painting was made in 1912.",1900
2184,2184,Fauvism/pyotr-konchalovsky_still-life-with-red-gladioli-1915.jpg,1915,"USER:  
When was this painting made?
ASSISTANT: The painting was made in 1985.",2000
2185,2185,Fauvism/pyotr-konchalovsky_still-life-oranges-stretcher-and-carpet-1946.jpg,1946,"USER:  
When was this painting made?
ASSISTANT: The painting was made in 1912.",1900
2186,2186,Fauvism/john-duncan-fergusson_le-manteau-chinois-1909.jpg,1909,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century.",1800
2187,2187,Fauvism/ilya-mashkov_portrait-of-v-p-vinogradova-1909.jpg,1909,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 1920s.",1900
2188,2188,Fauvism/walasse-ting_love-in-afternoon-1974.jpg,1974,"USER:  
When was this painting made?
ASSISTANT: The painting was made in 1963.",1900
2189,2189,Fauvism/henri-matisse_woman-with-hat-1905.jpg,1905,"USER:  
When was this painting made?
ASSISTANT: The painting was made in 1912.",1900
2190,2190,Fauvism/georges-braque_the-estaque-1906.jpg,1906,"USER:  
When was this painting made?
ASSISTANT: The painting was made in 1913.",1900
2191,2191,Fauvism/aldemir-martins_cesta-com-frutas-1998.jpg,1998,"USER:  
When was this painting made?
ASSISTANT: The painting was made in 1985.",2000
2192,2192,Fauvism/john-duncan-fergusson_siesta-1951.jpg,1951,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 1920s.",1900
2193,2193,Fauvism/ilya-mashkov_portrait-of-a-lady-with-pheasants-1911.jpg,1911,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century.",1800
2194,2194,Fauvism/pyotr-konchalovsky_portrait-of-baron-k-rausch-von-traubenberg-1911.jpg,1911,"USER:  
When was this painting made?
ASSISTANT: The painting was made in 1912.",1900
2195,2195,Fauvism/bela-czobel_in-the-atelier-1922.jpg,1922,"USER:  
When was this painting made?
ASSISTANT: The painting was made in 1912.",1900
2196,2196,Fauvism/charles-lapicque_quai-venise-1955.jpg,1955,"USER:  
When was this painting made?
ASSISTANT: The painting was made in 1982.",2000
2197,2197,Fauvism/ilya-mashkov_oval-still-life-with-white-vase-and-fruits-1911.jpg,1911,"USER:  
When was this painting made?
ASSISTANT: The painting was made in 1913.",1900
2198,2198,Fauvism/louis-valtat_italian-landscape-cypresses-1902.jpg,1902,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century.",1800
2199,2199,Fauvism/pyotr-konchalovsky_still-life-flowers-in-pink-1918.jpg,1918,"USER:  
When was this painting made?
ASSISTANT: The painting was made in 1928.",1900
2200,2200,Fauvism/jean-metzinger_les-flamants-1907.jpg,1907,"USER:  
When was this painting made?
ASSISTANT: The painting was made in 1985.",2000
2201,2201,Fauvism/henri-matisse_place-des-lices-st-tropez-1904.jpg,1904,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century.",1800
2202,2202,Fauvism/othon-friesz_the-pont-de-grenelle-paris-1901.jpg,1901,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century.",1800
2203,2203,Fauvism/kees-van-dongen_spring-1908.jpg,1908,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 1950s.",1900
2204,2204,Fauvism/georges-braque_port-of-la-ciotat-1907.jpg,1907,"USER:  
When was this painting made?
ASSISTANT: The painting was made in 1913.",1900
2205,2205,Fauvism/george-mavroides_girl-wearing-white-dress-2000.jpg,2000,"USER:  
When was this painting made?
ASSISTANT: The painting was made in 1947.",1900
2206,2206,Fauvism/auguste-herbin_corsican-landscape-1907.jpg,1907,"USER:  
When was this painting made?
ASSISTANT: The painting was made in 1982.",2000
2207,2207,Fauvism/charles-lapicque_le-phare-1958.jpg,1958,"USER:  
When was this painting made?
ASSISTANT: The painting was made in 1984.",2000
2208,2208,Fauvism/rik-wouters_baby-with-blue-cap-1911.jpg,1911,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century.",1800
2209,2209,Fauvism/georges-braque_seated-woman-1907.jpg,1907,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century.",1800
2210,2210,Fauvism/raoul-dufy_arcades-at-vallauris-1927.jpg,1927,"USER:  
When was this painting made?
ASSISTANT: The painting was made in 2017.",1700
2211,2211,Fauvism/pyotr-konchalovsky_bakhchisaray-1929.jpg,1929,"USER:  
When was this painting made?
ASSISTANT: The painting was made in 1913.",1900
2212,2212,Fauvism/william-h.-johnson_still-life-bottles-jugs-pitcher-1938.jpg,1938,"USER:  
When was this painting made?
ASSISTANT: The painting was made in 1951.",1900
2213,2213,Fauvism/william-h.-johnson_seated-female-nude-with-flowered-drape-1940(1).jpg,1940,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 1940s.",1900
2214,2214,Fauvism/pyotr-konchalovsky_bullfighting-amateur-1910.jpg,1910,"USER:  
When was this painting made?
ASSISTANT: The painting was made in 1948.",1900
2215,2215,Fauvism/william-h.-johnson_woman-with-pink-blouse-in-yellow-chair-1940.jpg,1940,"USER:  
When was this painting made?
ASSISTANT: The painting was made in 1946.",1900
2216,2216,Fauvism/endre-bartos_cubist-city-2004.jpg,2004,"USER:  
When was this painting made?
ASSISTANT: The painting was made in 2013.",1700
2217,2217,Fauvism/endre-bartos_trees-in-blue-2005.jpg,2005,"USER:  
When was this painting made?
ASSISTANT: The painting was made in 1982.",2000
2218,2218,Fauvism/rik-wouters_self-portrait-with-cigar-1914.jpg,1914,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century.",1800
2219,2219,Fauvism/mary-fedden_three-cherries-2000.jpg,2000,"USER:  
When was this painting made?
ASSISTANT: The painting was made in 2014.",1600
2220,2220,Fauvism/milton-avery_female-painter-1945.jpg,1945,"USER:  
When was this painting made?
ASSISTANT: The painting was made in 1947.",1900
2221,2221,Fauvism/auguste-herbin_portrait-de-jeune-fille-1907.jpg,1907,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century.",1800
2222,2222,Fauvism/bela-czobel_man-with-straw-hat-1906.jpg,1906,"USER:  
When was this painting made?
ASSISTANT: The painting was made in 1912.",1900
2223,2223,Fauvism/max-pechstein_m-dchen-sitzender-weiblicher-akt-1910.jpg,1910,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 1920s.",1900
2224,2224,Fauvism/john-duncan-fergusson_alpes-maritimes-1914.jpg,1914,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century.",1800
2225,2225,Fauvism/henri-matisse_dance-1912.jpg,1912,"USER:  
When was this painting made?
ASSISTANT: The painting was made in 1912.",1900
2226,2226,Fauvism/henri-matisse_self-portrait-in-shirtsleeves-1900.jpg,1900,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century.",1800
2227,2227,Fauvism/henri-matisse_nude-with-a-white-towel-1903.jpg,1903,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 1920s.",1900
2228,2228,Fauvism/marcel-duchamp_chauvel-1910.jpg,1910,"USER:  
When was this painting made?
ASSISTANT: The painting was made in 1964.",1900
2229,2229,Fauvism/pyotr-konchalovsky_lilacs-in-braids-1952.jpg,1952,"USER:  
When was this painting made?
ASSISTANT: The painting was made in 1985.",2000
2230,2230,Fauvism/rik-wouters_woman-ironing-1912.jpg,1912,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century.",1800
2231,2231,Fauvism/georges-braque_landscape-of-estaque-1907.jpg,1907,"USER:  
When was this painting made?
ASSISTANT: The painting was made in 1914.",1900
2232,2232,Fauvism/david-burliuk_women-from-tropics-1921.jpg,1921,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 1960s.",1900
2233,2233,Fauvism/georges-braque_ciotat-1907.jpg,1907,"USER:  
When was this painting made?
ASSISTANT: This painting was made in 1989.",1700
2234,2234,Fauvism/charles-lapicque_untitled-1955.jpg,1955,"USER:  
When was this painting made?
ASSISTANT: The painting was made in 1982.",2000
2235,2235,Fauvism/alberto-magnelli_maschere-no-1-1909.jpg,1909,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 1920s.",1900
2236,2236,Fauvism/william-h.-johnson_three-dancers-1940.jpg,1940,"USER:  
When was this painting made?
ASSISTANT: The painting was made in 1970.",1900
2237,2237,Fauvism/pyotr-konchalovsky_sketch-of-portrait-of-vsevolod-meyerhold-1938.jpg,1938,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century.",1800
2238,2238,Fauvism/charles-lapicque_l-homme-et-l-armure-1969.jpg,1969,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century.",1800
2239,2239,Fauvism/auguste-herbin_the-docks-of-the-port-of-bastia-1907.jpg,1907,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century.",1800
2240,2240,Fauvism/auguste-herbin_portrait-du-peintre-mathieu-battaglia-1906.jpg,1906,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century.",1800
2241,2241,New_Realism/george-luks_spring-morning-houston-and-division-streets-new-york-1922.jpg,1922,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century.",1800
2242,2242,New_Realism/john-french-sloan_chinese-restaurant-1909.jpg,1909,"USER:  
When was this painting made?
ASSISTANT: The painting was made in 1912.",1900
2243,2243,New_Realism/john-french-sloan_hairdresser-s-window-1907.jpg,1907,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century.",1800
2244,2244,New_Realism/edward-hopper_chair-car-1965.jpg,1965,"USER:  
When was this painting made?
ASSISTANT: The painting was made in 1938.",1900
2245,2245,New_Realism/john-french-sloan_grassy-dunes-gloucester-1914.jpg,1914,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century.",1800
2246,2246,New_Realism/john-french-sloan_a-woman-s-work-1912.jpg,1912,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century.",1800
2247,2247,New_Realism/john-french-sloan_gloucester-harbor-1916.jpg,1916,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century.",1800
2248,2248,New_Realism/william-james-glackens_far-from-the-fresh-farm-air-1911.jpg,1911,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century.",1800
2249,2249,New_Realism/yiannis-tsaroychis_nude-youth-with-oleanders-and-a-bandage-on-his-hand-1940.jpg,1940,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century.",1800
2250,2250,New_Realism/john-french-sloan_wonson-s-rocks-and-ten-pound-island-1915.jpg,1915,"USER:  
When was this painting made?
ASSISTANT: The painting was made in 1913.",1900
2251,2251,New_Realism/edward-hopper_lighthouse-and-buildings-portland-head-cape-elizabeth-maine-1927.jpg,1927,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century.",1800
2252,2252,New_Realism/yiannis-tsaroychis_dominic-as-summer-1975.jpg,1975,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century.",1800
2253,2253,New_Realism/john-french-sloan_rainbow-new-york-city-1912.jpg,1912,"USER:  
When was this painting made?
ASSISTANT: This painting was made in 1918.",1900
2254,2254,New_Realism/john-french-sloan_monument-in-the-plaza-new-york-1949.jpg,1949,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century.",1800
2255,2255,New_Realism/john-french-sloan_the-effect-is-spoiled-1915.jpg,1915,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century.",1800
2256,2256,New_Realism/john-french-sloan_wet-night-washington-square-1928.jpg,1928,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the evening, as indicated by the presence of streetlights and the overall atmosphere of the scene.",1700
2257,2257,New_Realism/john-french-sloan_south-beach-bathers-1908.jpg,1908,"USER:  
When was this painting made?
ASSISTANT: The painting was made in 1913.",1900
2258,2258,New_Realism/john-french-sloan_independence-square-philadelphia-1900.jpg,1900,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century.",1800
2259,2259,New_Realism/william-james-glackens_tugboat-and-lighter-1905.jpg,1905,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century.",1800
2260,2260,New_Realism/william-james-glackens_seated-actress-with-mirror-1903.jpg,1903,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century.",1800
2261,2261,New_Realism/michael-bell_never-look-back-2009.jpg,2009,"USER:  
When was this painting made?
ASSISTANT: The painting was made in 2013.",1700
2262,2262,New_Realism/john-french-sloan_the-new-blue-dress-1913.jpg,1913,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century.",1800
2263,2263,New_Realism/john-french-sloan_the-haymarket-1907.jpg,1907,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century.",1800
2264,2264,New_Realism/william-james-glackens_chez-mouquin-1905.jpg,1905,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century.",1800
2265,2265,New_Realism/yiannis-tsaroychis_autumn-1979.jpg,1979,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century.",1800
2266,2266,New_Realism/yiannis-tsaroychis_the-areopagos-1964.jpg,1964,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century.",1800
2267,2267,New_Realism/john-french-sloan_chama-running-red-1925.jpg,1925,"USER:  
When was this painting made?
ASSISTANT: This painting was made in 1915.",1900
2268,2268,New_Realism/john-french-sloan_gladys-carter-woman-in-white-1916.jpg,1916,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century.",1800
2269,2269,New_Realism/michael-bell_the-ring-2008.jpg,2008,"USER:  
When was this painting made?
ASSISTANT: The painting was made in 2012.",2000
2270,2270,New_Realism/yiannis-tsaroychis_alain-as-winter-1975.jpg,1975,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century.",1800
2271,2271,New_Realism/john-french-sloan_the-lookout-green-and-orange-cliffs-gloucester-1917.jpg,1917,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the late 19th century.",1900
2272,2272,New_Realism/john-french-sloan_pigeons-1910.jpg,1910,"USER:  
When was this painting made?
ASSISTANT: This painting was made in 1910.",1900
2273,2273,New_Realism/michael-bell_unfinished-business-2010.jpg,2010,"USER:  
When was this painting made?
ASSISTANT: The painting was made in 2013.",1700
2274,2274,New_Realism/john-french-sloan_renganeschi-s-saturday-night-1912.jpg,1912,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the early 20th century.",1900
2275,2275,New_Realism/john-french-sloan_green-and-red-1938.jpg,1938,"USER:  
When was this painting made?
ASSISTANT: The painting was made in 1933.",1900
2276,2276,New_Realism/john-french-sloan_rosette-1913.jpg,1913,"USER:  
When was this painting made?
ASSISTANT: This painting was made in 1911.",1900
2277,2277,New_Realism/john-french-sloan_boy-with-piccolo-1904.jpg,1904,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century.",1800
2278,2278,New_Realism/george-luks_child-with-a-toy-1919.jpg,1919,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century.",1800
2279,2279,New_Realism/john-french-sloan_the-picnic-grounds-1907.jpg,1907,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century.",1800
2280,2280,New_Realism/john-french-sloan_dust-storm-fifth-avenue-1906.jpg,1906,"USER:  
When was this painting made?
ASSISTANT: This painting was made in 1906.",1900
2281,2281,New_Realism/william-james-glackens_at-the-beach-1910.jpg,1910,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century.",1800
2282,2282,New_Realism/john-french-sloan_spanish-girl-fur-hat-red-coat-1909.jpg,1909,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century.",1800
2283,2283,New_Realism/george-luks_flyweight-champion-of-jumel-place-1920.jpg,1920,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century.",1800
2284,2284,New_Realism/john-french-sloan_three-a-m-1909.jpg,1909,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century.",1800
2285,2285,New_Realism/john-french-sloan_jeanne-dubinsky-1942.jpg,1942,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 1920s.",1900
2286,2286,New_Realism/john-french-sloan_east-entrance-city-hall-philadelphia-1901.jpg,1901,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century.",1800
2287,2287,New_Realism/john-french-sloan_stein-profile-foreign-girl-1905.jpg,1905,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century.",1800
2288,2288,New_Realism/john-french-sloan_election-night-1907.jpg,1907,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century.",1800
2289,2289,New_Realism/yiannis-tsaroychis_cafe-neon-at-day-1965.jpg,1965,"USER:  
When was this painting made?
ASSISTANT: The painting was made in 1983.",2000
2290,2290,New_Realism/william-james-glackens_caf-de-la-paix-1906.jpg,1906,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century.",1800
2291,2291,New_Realism/john-french-sloan_nude-at-piano-1928.jpg,1928,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century.",1800
2292,2292,New_Realism/michael-bell_the-n-and-the-r-2010.jpg,2010,"USER:  
When was this painting made?
ASSISTANT: The painting was made in 1985.",2000
2293,2293,New_Realism/john-french-sloan_fishing-port-gloucester-1916.jpg,1916,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century.",1800
2294,2294,New_Realism/john-french-sloan_wake-of-the-ferry-1907-1.jpg,1907,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century.",1800
2295,2295,Expressionism/chronis-botsoglou_study-1965.jpg,1965,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century.",1800
2296,2296,Expressionism/lucian-freud_paddington-interior-harry-diamond-1970.jpg,1970,"USER:  
When was this painting made?
ASSISTANT: The painting was made in 1980.",2000
2297,2297,Expressionism/ilka-gedo_kitchen-window-in-puscsin-1976.jpg,1976,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century.",1800
2298,2298,Expressionism/amadeo-de-souza-cardoso_amadeo-and-manuel-laranjeiro-1906.jpg,1906,"USER:  
When was this painting made?
ASSISTANT: The painting was made in 1913.",1900
2299,2299,Expressionism/pablo-picasso_big-heads-1969.jpg,1969,"USER:  
When was this painting made?
ASSISTANT: The painting was made in 1957.",1900
2300,2300,Expressionism/edvard-munch_self-portrait-with-striped-pullover-1944.jpg,1944,"USER:  
When was this painting made?
ASSISTANT: The painting was made in 1981.",2000
2301,2301,Expressionism/egon-schiele_cardinal-and-nun-caress-1912.jpg,1912,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century.",1800
2302,2302,Expressionism/amedeo-modigliani_germaine-survage-with-earrings-1918.jpg,1918,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century.",1800
2303,2303,Expressionism/egon-schiele_the-brother-1911.jpg,1911,"USER:  
When was this painting made?
ASSISTANT: The painting was made in 1965.",1900
